aggregation,source,source_role,baseline,api_group,generation_seed,category,n_total,n_known,n_true,n_false,n_unknown,failure_rate_known,failure_rate_total_lower_bound
baseline_group,events.checkpoint,campaign_checkpoint,B2,indexing_gather_and_scatter,__ALL__,missing_import,12,7,0,7,5,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,indexing_gather_and_scatter,__ALL__,shape_or_dtype_error,12,7,0,7,5,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,indexing_gather_and_scatter,__ALL__,index_or_bounds_error,12,7,0,7,5,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,indexing_gather_and_scatter,__ALL__,undefined_name_error,12,7,0,7,5,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,indexing_gather_and_scatter,__ALL__,argument_signature_error,12,7,0,7,5,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,indexing_gather_and_scatter,__ALL__,dependency_import_error,12,7,0,7,5,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,indexing_gather_and_scatter,__ALL__,setup_or_environment_error,12,7,0,7,5,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,indexing_gather_and_scatter,__ALL__,resource_exhaustion,12,7,0,7,5,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,indexing_gather_and_scatter,__ALL__,runtime_error_other,12,7,0,7,5,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,indexing_gather_and_scatter,__ALL__,assertion_failure,12,7,0,7,5,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,indexing_gather_and_scatter,__ALL__,timeout,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,indexing_gather_and_scatter,__ALL__,missing_oracle,12,7,0,7,5,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,indexing_gather_and_scatter,__ALL__,oracle_not_executed,12,7,5,2,5,0.7142857142857143,0.4166666666666667
baseline_group,events.checkpoint,campaign_checkpoint,B2,indexing_gather_and_scatter,__ALL__,fake_assertion,12,7,0,7,5,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,indexing_gather_and_scatter,__ALL__,broad_exception_swallowing,12,7,0,7,5,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,indexing_gather_and_scatter,__ALL__,target_not_executed,12,7,5,2,5,0.7142857142857143,0.4166666666666667
baseline_group,events.checkpoint,campaign_checkpoint,B2,indexing_gather_and_scatter,__ALL__,truncated_generation,12,12,10,2,0,0.8333333333333334,0.8333333333333334
baseline_group,events.checkpoint,campaign_checkpoint,B2,indexing_gather_and_scatter,__ALL__,nondeterministic_failure,12,0,0,0,12,,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,linear_algebra,__ALL__,syntax_error,12,12,5,7,0,0.4166666666666667,0.4166666666666667
baseline_group,events.checkpoint,campaign_checkpoint,B2,linear_algebra,__ALL__,wrong_or_missing_target_api,12,7,0,7,5,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,linear_algebra,__ALL__,missing_import,12,7,0,7,5,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,linear_algebra,__ALL__,shape_or_dtype_error,12,7,0,7,5,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,linear_algebra,__ALL__,index_or_bounds_error,12,7,0,7,5,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,linear_algebra,__ALL__,undefined_name_error,12,7,0,7,5,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,linear_algebra,__ALL__,argument_signature_error,12,7,0,7,5,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,linear_algebra,__ALL__,dependency_import_error,12,7,0,7,5,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,linear_algebra,__ALL__,setup_or_environment_error,12,7,0,7,5,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,linear_algebra,__ALL__,resource_exhaustion,12,7,0,7,5,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,linear_algebra,__ALL__,runtime_error_other,12,7,0,7,5,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,linear_algebra,__ALL__,assertion_failure,12,7,0,7,5,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,linear_algebra,__ALL__,timeout,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,linear_algebra,__ALL__,missing_oracle,12,7,1,6,5,0.14285714285714285,0.08333333333333333
baseline_group,events.checkpoint,campaign_checkpoint,B2,linear_algebra,__ALL__,oracle_not_executed,12,7,5,2,5,0.7142857142857143,0.4166666666666667
baseline_group,events.checkpoint,campaign_checkpoint,B2,linear_algebra,__ALL__,fake_assertion,12,7,0,7,5,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,linear_algebra,__ALL__,broad_exception_swallowing,12,7,0,7,5,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,linear_algebra,__ALL__,target_not_executed,12,7,6,1,5,0.8571428571428571,0.5
baseline_group,events.checkpoint,campaign_checkpoint,B2,linear_algebra,__ALL__,truncated_generation,12,12,11,1,0,0.9166666666666666,0.9166666666666666
baseline_group,events.checkpoint,campaign_checkpoint,B2,linear_algebra,__ALL__,nondeterministic_failure,12,0,0,0,12,,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,normalization_activation_and_loss,__ALL__,syntax_error,12,12,5,7,0,0.4166666666666667,0.4166666666666667
baseline_group,events.checkpoint,campaign_checkpoint,B2,normalization_activation_and_loss,__ALL__,wrong_or_missing_target_api,12,7,0,7,5,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,normalization_activation_and_loss,__ALL__,missing_import,12,7,0,7,5,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,normalization_activation_and_loss,__ALL__,shape_or_dtype_error,12,7,0,7,5,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,normalization_activation_and_loss,__ALL__,index_or_bounds_error,12,7,0,7,5,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,normalization_activation_and_loss,__ALL__,undefined_name_error,12,7,0,7,5,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,normalization_activation_and_loss,__ALL__,argument_signature_error,12,7,0,7,5,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,normalization_activation_and_loss,__ALL__,dependency_import_error,12,7,0,7,5,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,normalization_activation_and_loss,__ALL__,setup_or_environment_error,12,7,0,7,5,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,normalization_activation_and_loss,__ALL__,resource_exhaustion,12,7,0,7,5,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,normalization_activation_and_loss,__ALL__,runtime_error_other,12,7,0,7,5,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,normalization_activation_and_loss,__ALL__,assertion_failure,12,7,0,7,5,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,normalization_activation_and_loss,__ALL__,timeout,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,normalization_activation_and_loss,__ALL__,missing_oracle,12,7,0,7,5,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,normalization_activation_and_loss,__ALL__,oracle_not_executed,12,7,5,2,5,0.7142857142857143,0.4166666666666667
baseline_group,events.checkpoint,campaign_checkpoint,B2,normalization_activation_and_loss,__ALL__,fake_assertion,12,7,0,7,5,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,normalization_activation_and_loss,__ALL__,broad_exception_swallowing,12,7,0,7,5,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,normalization_activation_and_loss,__ALL__,target_not_executed,12,7,5,2,5,0.7142857142857143,0.4166666666666667
baseline_group,events.checkpoint,campaign_checkpoint,B2,normalization_activation_and_loss,__ALL__,truncated_generation,12,12,10,2,0,0.8333333333333334,0.8333333333333334
baseline_group,events.checkpoint,campaign_checkpoint,B2,normalization_activation_and_loss,__ALL__,nondeterministic_failure,12,0,0,0,12,,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,reduction_and_statistics,__ALL__,syntax_error,12,12,6,6,0,0.5,0.5
baseline_group,events.checkpoint,campaign_checkpoint,B2,reduction_and_statistics,__ALL__,wrong_or_missing_target_api,12,6,0,6,6,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,reduction_and_statistics,__ALL__,missing_import,12,6,0,6,6,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,reduction_and_statistics,__ALL__,shape_or_dtype_error,12,6,0,6,6,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,reduction_and_statistics,__ALL__,index_or_bounds_error,12,6,0,6,6,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,reduction_and_statistics,__ALL__,undefined_name_error,12,6,0,6,6,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,reduction_and_statistics,__ALL__,argument_signature_error,12,6,0,6,6,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,reduction_and_statistics,__ALL__,dependency_import_error,12,6,0,6,6,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,reduction_and_statistics,__ALL__,setup_or_environment_error,12,6,0,6,6,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,reduction_and_statistics,__ALL__,resource_exhaustion,12,6,0,6,6,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,reduction_and_statistics,__ALL__,runtime_error_other,12,6,0,6,6,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,reduction_and_statistics,__ALL__,assertion_failure,12,6,0,6,6,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,reduction_and_statistics,__ALL__,timeout,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,reduction_and_statistics,__ALL__,missing_oracle,12,6,0,6,6,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,reduction_and_statistics,__ALL__,oracle_not_executed,12,6,6,0,6,1.0,0.5
baseline_group,events.checkpoint,campaign_checkpoint,B2,reduction_and_statistics,__ALL__,fake_assertion,12,6,0,6,6,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,reduction_and_statistics,__ALL__,broad_exception_swallowing,12,6,0,6,6,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,reduction_and_statistics,__ALL__,target_not_executed,12,6,6,0,6,1.0,0.5
baseline_group,events.checkpoint,campaign_checkpoint,B2,reduction_and_statistics,__ALL__,truncated_generation,12,12,12,0,0,1.0,1.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,reduction_and_statistics,__ALL__,nondeterministic_failure,12,0,0,0,12,,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,shape_and_composition,__ALL__,syntax_error,12,12,8,4,0,0.6666666666666666,0.6666666666666666
baseline_group,events.checkpoint,campaign_checkpoint,B2,shape_and_composition,__ALL__,wrong_or_missing_target_api,12,4,0,4,8,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,shape_and_composition,__ALL__,missing_import,12,4,0,4,8,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,shape_and_composition,__ALL__,shape_or_dtype_error,12,4,0,4,8,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,shape_and_composition,__ALL__,index_or_bounds_error,12,4,0,4,8,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,shape_and_composition,__ALL__,undefined_name_error,12,4,0,4,8,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,shape_and_composition,__ALL__,argument_signature_error,12,4,0,4,8,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,shape_and_composition,__ALL__,dependency_import_error,12,4,0,4,8,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,shape_and_composition,__ALL__,setup_or_environment_error,12,4,0,4,8,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,shape_and_composition,__ALL__,resource_exhaustion,12,4,0,4,8,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,shape_and_composition,__ALL__,runtime_error_other,12,4,0,4,8,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,shape_and_composition,__ALL__,assertion_failure,12,4,1,3,8,0.25,0.08333333333333333
baseline_group,events.checkpoint,campaign_checkpoint,B2,shape_and_composition,__ALL__,timeout,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,shape_and_composition,__ALL__,missing_oracle,12,4,0,4,8,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,shape_and_composition,__ALL__,oracle_not_executed,12,4,3,1,8,0.75,0.25
baseline_group,events.checkpoint,campaign_checkpoint,B2,shape_and_composition,__ALL__,fake_assertion,12,4,0,4,8,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,shape_and_composition,__ALL__,broad_exception_swallowing,12,4,0,4,8,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,shape_and_composition,__ALL__,target_not_executed,12,4,3,1,8,0.75,0.25
baseline_group,events.checkpoint,campaign_checkpoint,B2,shape_and_composition,__ALL__,truncated_generation,12,12,11,1,0,0.9166666666666666,0.9166666666666666
baseline_group,events.checkpoint,campaign_checkpoint,B2,shape_and_composition,__ALL__,nondeterministic_failure,12,0,0,0,12,,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,sparse,__ALL__,syntax_error,12,12,4,8,0,0.3333333333333333,0.3333333333333333
baseline_group,events.checkpoint,campaign_checkpoint,B2,sparse,__ALL__,wrong_or_missing_target_api,12,8,0,8,4,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,sparse,__ALL__,missing_import,12,8,0,8,4,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,sparse,__ALL__,shape_or_dtype_error,12,8,0,8,4,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,sparse,__ALL__,index_or_bounds_error,12,8,0,8,4,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,sparse,__ALL__,undefined_name_error,12,8,0,8,4,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,sparse,__ALL__,argument_signature_error,12,8,0,8,4,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,sparse,__ALL__,dependency_import_error,12,8,0,8,4,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,sparse,__ALL__,setup_or_environment_error,12,8,0,8,4,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,sparse,__ALL__,resource_exhaustion,12,8,0,8,4,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,sparse,__ALL__,runtime_error_other,12,8,0,8,4,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,sparse,__ALL__,assertion_failure,12,8,0,8,4,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,sparse,__ALL__,timeout,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,sparse,__ALL__,missing_oracle,12,8,2,6,4,0.25,0.16666666666666666
baseline_group,events.checkpoint,campaign_checkpoint,B2,sparse,__ALL__,oracle_not_executed,12,8,6,2,4,0.75,0.5
baseline_group,events.checkpoint,campaign_checkpoint,B2,sparse,__ALL__,fake_assertion,12,8,0,8,4,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,sparse,__ALL__,broad_exception_swallowing,12,8,0,8,4,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,sparse,__ALL__,target_not_executed,12,8,8,0,4,1.0,0.6666666666666666
baseline_group,events.checkpoint,campaign_checkpoint,B2,sparse,__ALL__,truncated_generation,12,12,12,0,0,1.0,1.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,sparse,__ALL__,nondeterministic_failure,12,0,0,0,12,,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,tensor_creation,__ALL__,syntax_error,12,12,4,8,0,0.3333333333333333,0.3333333333333333
baseline_group,events.checkpoint,campaign_checkpoint,B2,tensor_creation,__ALL__,wrong_or_missing_target_api,12,8,0,8,4,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,tensor_creation,__ALL__,missing_import,12,8,0,8,4,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,tensor_creation,__ALL__,shape_or_dtype_error,12,8,0,8,4,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,tensor_creation,__ALL__,index_or_bounds_error,12,8,0,8,4,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,tensor_creation,__ALL__,undefined_name_error,12,8,0,8,4,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,tensor_creation,__ALL__,argument_signature_error,12,8,0,8,4,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,tensor_creation,__ALL__,dependency_import_error,12,8,0,8,4,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,tensor_creation,__ALL__,setup_or_environment_error,12,8,0,8,4,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,tensor_creation,__ALL__,resource_exhaustion,12,8,0,8,4,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,tensor_creation,__ALL__,runtime_error_other,12,8,0,8,4,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,tensor_creation,__ALL__,assertion_failure,12,8,0,8,4,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,tensor_creation,__ALL__,timeout,12,12,0,12,0,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,tensor_creation,__ALL__,missing_oracle,12,8,0,8,4,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,tensor_creation,__ALL__,oracle_not_executed,12,8,5,3,4,0.625,0.4166666666666667
baseline_group,events.checkpoint,campaign_checkpoint,B2,tensor_creation,__ALL__,fake_assertion,12,8,2,6,4,0.25,0.16666666666666666
baseline_group,events.checkpoint,campaign_checkpoint,B2,tensor_creation,__ALL__,broad_exception_swallowing,12,8,0,8,4,0.0,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B2,tensor_creation,__ALL__,target_not_executed,12,8,5,3,4,0.625,0.4166666666666667
baseline_group,events.checkpoint,campaign_checkpoint,B2,tensor_creation,__ALL__,truncated_generation,12,12,9,3,0,0.75,0.75
baseline_group,events.checkpoint,campaign_checkpoint,B2,tensor_creation,__ALL__,nondeterministic_failure,12,0,0,0,12,,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B3,autograd_transform_compile_and_export,__ALL__,syntax_error,12,12,12,0,0,1.0,1.0
baseline_group,events.checkpoint,campaign_checkpoint,B3,autograd_transform_compile_and_export,__ALL__,wrong_or_missing_target_api,12,0,0,0,12,,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B3,autograd_transform_compile_and_export,__ALL__,missing_import,12,0,0,0,12,,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B3,autograd_transform_compile_and_export,__ALL__,shape_or_dtype_error,12,0,0,0,12,,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B3,autograd_transform_compile_and_export,__ALL__,index_or_bounds_error,12,0,0,0,12,,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B3,autograd_transform_compile_and_export,__ALL__,undefined_name_error,12,0,0,0,12,,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B3,autograd_transform_compile_and_export,__ALL__,argument_signature_error,12,0,0,0,12,,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B3,autograd_transform_compile_and_export,__ALL__,dependency_import_error,12,0,0,0,12,,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B3,autograd_transform_compile_and_export,__ALL__,setup_or_environment_error,12,0,0,0,12,,0.0
baseline_group,events.checkpoint,campaign_checkpoint,B3,autograd_transform_compile_and_export,__ALL__,resource_exhaustion,12,0,0,0,12,,0.0
